n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
162	1714.054	241.5382	1138.884	2512.791	1279.304	1346.162	1414.583	1497.218	1569.281	1640.35	1700.708	1765.144	1842.082	1914.821	2040.693	2129.639	2195.453
163	1727.878	246.2801	1162.679	2736.738	1298.937	1353.640	1423.06	1514.27	1585.520	1647.778	1701.405	1766.297	1836.818	1933.16	2065.357	2168.204	2223.483
164	1750.118	263.979	1094.922	2701.787	1263.148	1365.140	1424.583	1514.028	1589.491	1661.616	1732.972	1799.195	1884.002	1962.230	2111.871	2219.779	2295.66
165	1768.683	248.6765	1137.26	3013.777	1312.584	1404.314	1468.998	1560.851	1630.678	1689.002	1748.382	1813.697	1878.767	1950.937	2080.18	2202.415	2313.646
166	1774.828	244.8248	1223.968	2710.678	1334.380	1397.697	1475.544	1567.025	1632.02	1696.883	1753.143	1818.66	1896.854	1979.750	2108.196	2208.71	2264.633
167	1803.812	254.0177	1101.644	2690.597	1341.613	1421.648	1501.362	1590.296	1654.936	1720.427	1781.424	1848.067	1922.908	2009.358	2132.530	2260.71	2330.437
168	1804.431	261.1855	1089.403	2690.595	1332.835	1415.632	1473.886	1585.344	1652.929	1714.880	1782.399	1848.514	1919.138	2011.377	2164.770	2262.880	2329.887
169	1825.892	260.4215	1141.471	2856.390	1345.105	1440.152	1508.827	1613.697	1682.208	1741.237	1798.926	1862.394	1933.665	2026.396	2172.069	2293.749	2370.188
170	1841.734	263.0459	1101.775	3052.324	1367.612	1444.121	1524.759	1612.532	1691.583	1759.017	1827.681	1885.827	1958.823	2052.121	2201.01	2308.652	2383.601
171	1889.274	280.5488	1269.082	2912.78	1412.159	1492.901	1563.419	1641.009	1711.318	1789.347	1857.264	1932.278	2003.276	2120.597	2264.216	2416.027	2501.723
172	1895.055	279.0064	1219.452	2989.608	1384.545	1476.593	1555.786	1653.919	1736.794	1803.548	1872.278	1942.972	2025.404	2117.740	2277.131	2376.244	2456.825
173	1920.000	273.2224	1224.229	3181.437	1438.188	1524.264	1587.180	1680.411	1753.397	1832.686	1909.504	1971.57	2036.627	2127.837	2275.927	2416.298	2487.810
174	1911.614	278.3716	1201.985	3024.628	1435.972	1501.300	1585.106	1679.631	1743.366	1806.141	1880.228	1953.346	2035.861	2141.371	2291.135	2410.178	2489.051
175	1935.754	271.7481	1262.483	3151.049	1453.155	1531.582	1610.689	1707.383	1779.141	1841.25	1901.115	1984.220	2055.887	2150.361	2294.561	2425.687	2493.705
176	1962.245	293.7798	1187.982	2907.638	1453.375	1520.494	1593.459	1706.840	1798.992	1866.824	1935.412	2016.357	2095.146	2201.444	2360.505	2512.978	2581.592
177	1974.236	279.5538	1275.577	2949.052	1481.656	1560.841	1630.814	1726.749	1808.387	1881.573	1948.305	2019.200	2109.194	2209.713	2342.829	2469.265	2568.172
178	1988.936	291.4569	1228.814	3257.034	1477.143	1548.145	1642.222	1752.079	1821.909	1893.220	1968.536	2029.424	2106.608	2227.818	2376.252	2477.931	2597.073
179	2018.685	287.6616	1351.598	3315.457	1503.030	1593.388	1665.046	1762.870	1855.799	1920.399	1988.957	2056.617	2144.560	2262.153	2413.962	2532.717	2590.005
180	2029.099	289.6097	1325.831	3161.72	1530.818	1587.209	1664.829	1771.885	1862.482	1934.230	1999.72	2088.345	2174.247	2281.769	2400.072	2522.526	2602.168
181	2042.269	289.0035	1312.082	3343.936	1526.051	1600.161	1689.712	1795.994	1874.531	1942.997	2009.963	2091.605	2183.936	2295.739	2433.324	2539.02	2604.537
182	2053.505	299.847	1339.082	3316.251	1542.139	1609.945	1685.812	1808.506	1884.748	1950.764	2010.861	2102.072	2176.531	2284.177	2439.028	2580.005	2693.229
183	2092.332	302.0383	1335.468	3292.994	1570.053	1644.844	1731.812	1835.558	1913.085	1990.939	2063.27	2136.376	2212.757	2326.933	2491.581	2637.616	2774.033
184	2091.6	306.3453	1262.513	3467.072	1520.294	1630.802	1721.758	1830.748	1914.900	1991.821	2070.939	2147.636	2233.454	2325.757	2500.905	2620.329	2725.598
185	2123.902	292.0214	1464.795	3127.451	1594.476	1678.490	1765.024	1868.347	1965.921	2035.51	2099.719	2182.876	2259.57	2361.077	2507.809	2645.131	2747.858
186	2121.923	302.3968	1375.013	3384.932	1584.619	1659.064	1764.441	1876.671	1955.835	2023.7	2089.017	2156.573	2242.664	2359.199	2512.240	2669.952	2805.606
187	2161.464	323.286	1430.294	3581.809	1607.597	1693.320	1773.733	1876.509	1978.811	2064.889	2130.813	2211.562	2286.457	2399.422	2608.868	2734.607	2827.236
188	2181.131	306.587	1477.700	3465.636	1628.280	1719.139	1805.710	1923.428	2007.345	2076.393	2155.553	2228.992	2321.798	2442.146	2598.03	2720.396	2789.246
189	2181.393	311.7966	1442.715	3463.572	1640.157	1733.887	1800.334	1906.473	1998.332	2075.971	2145.854	2246.721	2327.302	2428.594	2573.533	2744.982	2822.493
190	2209.883	313.9472	1410.949	3493.239	1632.321	1759.854	1844.035	1948.675	2034.944	2102.912	2181.529	2251.587	2334.865	2450.916	2606.283	2756.888	2870.657
191	2210.678	335.3147	1291.302	3621.703	1625.174	1718.841	1808.838	1923.436	2008.849	2098.363	2177.670	2261.640	2362.133	2481.892	2653.080	2817.354	2914.620
192	2236.467	323.6784	1435.537	3446.431	1655.861	1748.741	1840.142	1951.876	2054.569	2132.485	2210.111	2292.488	2389.291	2506.411	2660.470	2772.079	2896.272
193	2275.327	334.0232	1406.274	3636.519	1676.521	1790.006	1881.661	2001.097	2081.718	2166.706	2242.565	2329.035	2415.992	2538.376	2705.277	2854.546	2970.465
194	2254.630	345.0101	1403.597	3469.015	1660.314	1754.900	1844.294	1946.9	2060.28	2139.491	2221.736	2307.928	2394.110	2525.588	2698.818	2894.132	3029.267
195	2295.911	313.1723	1521.979	3331.706	1737.074	1816.426	1909.458	2030.042	2111.441	2192.339	2269.753	2353.292	2439.429	2557.410	2721.363	2867.634	2945.454
196	2299.314	339.2198	1455.433	3609.686	1713.224	1794.137	1883.680	1999.351	2104.240	2185.542	2268.220	2357.724	2454.779	2588.575	2734.317	2906.946	3013.37
197	2320.476	339.6367	1539.767	3660.743	1713.591	1806.531	1909.184	2032.213	2130.035	2206.644	2285.472	2379.994	2474.195	2605.439	2773.405	2916.214	3006.134
198	2344.342	349.1384	1483.679	3788.934	1688.973	1806.533	1911.677	2039.734	2147.281	2227.361	2320.199	2414.99	2516.176	2627.65	2785.511	2964.542	3057.494
199	2342.148	348.688	1499.969	3752.766	1711.65	1805.911	1904.399	2040.598	2148.965	2232.877	2323.836	2404.965	2496.751	2615.469	2797.609	2955.289	3088.833
200	2402.489	351.4191	1512.644	3748.188	1787.814	1889.070	1975.414	2104.92	2194.833	2278.589	2377.886	2460.680	2569.671	2687.516	2864.894	3037.795	3123.493
201	2396.482	345.5144	1516.259	3619.669	1780.808	1875.414	1979.02	2105.029	2196.159	2294.155	2365.707	2448.896	2549.246	2660.738	2867.087	3010.287	3143.012
202	2410.277	346.8334	1602.457	3686.483	1791.683	1886.634	1985.870	2119.856	2201.062	2288.795	2374.964	2459.725	2568.885	2692.228	2867.717	3042.343	3119.503
203	2443.861	360.4634	1612.347	3818.325	1829.26	1923.674	2015.927	2137.431	2233.745	2321.95	2417.464	2489.117	2581.511	2723.551	2927.960	3124.059	3221.683
204	2454.063	369.4047	1586.755	3872.651	1814.876	1885.662	1995.202	2138.378	2254.636	2338.012	2425.929	2506.609	2610.272	2746.034	2945.301	3108.581	3218.18
205	2465.078	360.9737	1538.640	3898.019	1853.244	1939.258	2039.421	2171.353	2243.781	2334.256	2419.948	2514.980	2630.859	2761.733	2939.441	3092.494	3209.952
206	2493.859	363.0367	1675.419	3902.227	1854.977	1958.031	2060.190	2175.733	2275.369	2377.352	2457.459	2550.151	2648.687	2792.113	2977.718	3173.636	3249.939
207	2516.343	367.3974	1552.725	4089.016	1882.733	1967.468	2068.913	2204.937	2311.53	2396.872	2477.387	2572.341	2670.129	2801.103	3028.307	3180.59	3277.281
208	2546.447	364.9757	1563.167	3926.343	1885.772	1976.203	2090.424	2223.745	2330.961	2435.689	2529.991	2626.323	2722.972	2845.727	3039.058	3196.314	3278.037
209	2556.899	374.0377	1560.392	4137.868	1877.736	1987.197	2090.676	2253.153	2347.157	2445.109	2533.965	2612.223	2716.262	2839.630	3038.329	3225.671	3364.651
210	2594.448	374.8795	1673.331	4000.974	1936.204	2039.759	2136.259	2275.351	2372.26	2471.627	2563.787	2657.012	2771.509	2899.412	3104.649	3238.239	3354.363
211	2584.119	362.8953	1669.392	3931.735	1936.145	2043.120	2130.309	2276.694	2385.181	2472.479	2549.472	2636.127	2748.052	2876.193	3075.605	3251.667	3374.588
212	2620.037	377.9939	1656.191	3990.378	1945.827	2062.608	2181.248	2298.068	2392.939	2486.903	2582.668	2687.988	2780.603	2918.489	3134.467	3320.053	3414.961
213	2637.081	388.1032	1733.340	4207.996	1961.154	2051.261	2167.095	2304.741	2405.945	2509.794	2604.824	2707.011	2818.465	2960.522	3157.486	3304.833	3425.983
214	2642.714	375.6721	1730.806	4387.654	1961.476	2083.008	2189.575	2315.439	2427.311	2518.913	2614.576	2725.839	2815.068	2948.328	3140.85	3265.153	3404.189
215	2695.431	406.1885	1696.950	4606.311	1983.699	2077.893	2189.676	2359.545	2463.155	2563.628	2667.419	2762.764	2878.864	3027.718	3234.841	3406.255	3515.952
216	2676.706	386.9003	1677.479	3956.758	1961.634	2101.750	2189.213	2336.718	2444.817	2543.947	2651.859	2755.132	2877.374	3001.523	3191.196	3328.273	3452.243
217	2686.254	390.5841	1714.742	4327.164	2022.911	2116.185	2230.515	2348.373	2451.543	2558.145	2645.287	2755.099	2870.183	2982.084	3194.400	3386.901	3527.243
218	2736.059	416.8548	1837.310	4780.241	2046.725	2147.071	2246.15	2391.944	2490.818	2594.294	2685.577	2788.062	2899.797	3048.749	3288.485	3443.999	3672.606
219	2753.036	399.334	1701.253	4153.221	2075.523	2189.428	2277.78	2397.673	2500.222	2610.228	2702.834	2815.638	2943.351	3088.328	3292.992	3483.249	3565.017
220	2769.781	412.3281	1843.855	4342.665	2049.931	2143.836	2275.91	2418.466	2533.146	2614.156	2723.676	2843.672	2948.177	3106.097	3337.995	3496.498	3607.268
221	2776.862	411.4586	1772.833	4385.801	2042.152	2158.275	2287.484	2417.259	2536.152	2639.639	2735.396	2843.655	2954.399	3106.881	3332.837	3538.347	3670.329
222	2799.600	419.8404	1784.332	4335.983	2047.049	2167.025	2299.141	2446.914	2546.515	2648.184	2763.999	2859.097	2973.111	3123.905	3386.32	3573.665	3671.95
223	2819.594	410.7357	1824.774	4120.302	2085.46	2192.417	2286.674	2459.006	2589.276	2688.84	2795.253	2909.066	3007.614	3160.885	3378.54	3559.156	3622.177
224	2827.516	405.7670	1701.906	4392.073	2108.267	2221.646	2355.279	2496.686	2599.558	2701.646	2783.519	2880.338	2982.374	3134.081	3369.996	3542.259	3700.557
225	2855.522	396.1393	1686.998	4475.958	2134.425	2264.405	2376.450	2521.927	2638.562	2727.979	2819.204	2909.352	3031.1	3165.450	3400.263	3546.136	3660.660
226	2885.107	414.8855	1954.706	4230.262	2138.22	2260.760	2384.347	2519.008	2645.512	2730.045	2836.476	2957.007	3088.477	3230.589	3430.923	3618.576	3733.449
227	2901.514	438.2097	1737.274	4565.47	2094.77	2262.168	2379.197	2537.654	2652.895	2760.268	2867.941	2961.776	3093.071	3243.41	3467.276	3711.685	3875.287
228	2907.201	425.281	1818.534	4630.152	2155.159	2270.66	2381.49	2547.204	2658.081	2763.007	2865.828	2989.441	3115.81	3253.16	3462.581	3648.628	3747.205
229	2928.323	425.6403	1867.9	4519.669	2151.782	2262.624	2428.153	2582.635	2689.261	2779.666	2892.720	3014.637	3113.672	3250.914	3484.872	3659.501	3804.716
230	2956.018	423.6421	1879.322	4297.888	2165.233	2298.210	2442.118	2600.32	2703.286	2816.079	2928.713	3025.383	3150.806	3315.039	3538.842	3710.182	3825.322
231	2986.153	438.8925	1954.394	4695.857	2216.763	2327.536	2466.334	2600.376	2722.622	2834.453	2950.21	3066.845	3186.106	3318.595	3554.516	3758.963	3922.142
232	2984.125	443.2775	1963.287	4453.702	2235.084	2352.333	2443.304	2605.609	2727.065	2831.520	2928.057	3042.435	3183.151	3351.061	3588.073	3830.701	3931.737
233	3009.818	437.6675	1988.293	4685.876	2235.803	2365.615	2476.510	2630.447	2764.372	2862.551	2987.195	3081.084	3190.038	3364.944	3564.861	3801.69	3927.306
234	3031.534	433.093	2008.621	4801.794	2267.709	2379.621	2495.822	2661.265	2794.837	2892.974	3000.521	3108.947	3215.521	3367.818	3576.011	3790.034	3964.231
235	3046.114	449.8946	1912.424	4897.312	2212.953	2389.183	2506.27	2665.430	2787.462	2901.904	3016.642	3124.704	3256.645	3385.852	3619.93	3811.801	3965.727
236	3069.372	460.2888	1997.982	5108.854	2255.723	2390.180	2533.369	2698.815	2808.469	2908.893	3016.629	3131.468	3266.047	3423.254	3691.599	3890.116	4080.47
237	3077.830	441.2812	2014.835	4911.576	2309.069	2434.796	2528.107	2708.429	2831.508	2933.823	3030.945	3142.217	3262.789	3430.002	3671.664	3852.23	3946.583
238	3122.16	490.4571	1888.347	5030.61	2243.662	2416.320	2531.877	2705.845	2850.947	2951.331	3062.329	3194.108	3335.426	3513.469	3794.864	3989.038	4122.023
239	3156.428	447.0456	2096.27	4851.175	2353.087	2468.851	2599.580	2764.658	2898.511	3013.491	3132.816	3232.009	3362.26	3528.288	3752.256	3934.706	4036.007
240	3176.946	472.4848	1860.678	5378.508	2349.578	2475.374	2597.369	2789.376	2914.707	3022.577	3126.764	3234.558	3383.019	3540.885	3818.006	4043.389	4157.354
241	3189.257	478.3694	1981.902	4934.794	2348.191	2469.055	2603.513	2771.874	2917.747	3041.695	3142.720	3276.870	3413.473	3562.009	3811.864	4050.643	4184.657
242	3206.843	461.0822	2110.027	4937.059	2414.148	2564.766	2666.841	2815.951	2932.930	3040.689	3152.339	3273.204	3391.995	3580.138	3808.300	4040.488	4185.074
243	3233.436	503.305	2174.628	5271.421	2389.739	2495.467	2632.488	2788.197	2941.316	3046.869	3182.957	3303.679	3432.963	3644.905	3928.377	4074.554	4294.722
244	3230.015	456.8543	2180.390	5111.229	2384.475	2538.244	2652.147	2842.72	2966.972	3095.201	3193.850	3330.5	3440.321	3592.908	3802.567	4024.233	4171.085
245	3248.972	471.2706	2022.974	5370.621	2442.448	2574.559	2675.500	2847.716	2967.287	3087.264	3187.915	3316.93	3459.558	3635.814	3890.077	4094.289	4212.005
246	3274.735	509.1644	1913.364	5433.775	2370.688	2483.902	2664.323	2828.735	2987.102	3103.662	3238.635	3362.81	3507.111	3696.021	3932.226	4167.531	4318.522
247	3327.504	507.1647	2192.903	5818.308	2477.263	2564.693	2700.180	2892.599	3034.167	3156.477	3283.555	3421.984	3550.249	3727.866	4020.23	4265.529	4377.502
248	3304.537	476.4016	2130.605	5553.874	2412.651	2602.047	2741.492	2875.809	3003.503	3146.075	3288.005	3417.599	3531.424	3679.055	3954.814	4129.081	4274.619
249	3332.104	485.3502	2251.153	5386.267	2484.943	2614.274	2741.320	2912.875	3053.887	3173.232	3293.463	3397.269	3538.811	3713.615	3980.215	4194.443	4368.752
250	3351.479	497.8646	2061.309	5182.777	2489.120	2618.036	2752.89	2937.052	3044.117	3184.372	3290.746	3429.577	3582.399	3766.454	4023.316	4283.411	4430.262
251	3363.141	499.2672	2079.91	5119.084	2449.741	2645.458	2760.912	2930.211	3068.601	3190.528	3331.745	3442.842	3580.844	3763.84	4035.861	4250.525	4349.547
252	3410.592	503.1544	2205.811	5318.835	2489.303	2682.911	2801.751	2969.650	3132.94	3233.998	3354.358	3496.998	3638.081	3824.574	4076.98	4309.602	4458.767
253	3427.688	511.2863	2277.436	5407.072	2539.376	2650.323	2825.629	2960.448	3125.05	3265.609	3383.096	3515.12	3657.187	3830.153	4130.338	4323.184	4498.874
254	3442.016	489.9942	2238.267	5249.044	2558.432	2695.276	2832.555	3040.418	3166.425	3282.282	3400.311	3527.543	3669.818	3827.712	4087.645	4340.307	4428.5
255	3477.127	522.5296	2208.287	5242.274	2540.426	2689.831	2831.28	3039.155	3172.686	3313.694	3437.715	3565.334	3704.131	3893.526	4171.662	4421.206	4574.781
256	3468.161	523.2454	2057.703	5596.695	2556.171	2713.548	2838.995	3020.852	3168.925	3291.148	3422.943	3562.774	3712.33	3888.820	4157.163	4367.736	4586.104
257	3517.979	535.8378	2338.583	5560.287	2607.925	2732.308	2862.319	3053.318	3205.749	3336.229	3461.22	3595.722	3732.609	3930.355	4226.945	4476.83	4627.462
258	3557.312	513.3696	2340.575	5420.279	2661.869	2795.929	2925.107	3112.116	3259.541	3392.966	3519.809	3640.408	3785.706	3974.319	4255.305	4514.11	4623.731
259	3577.915	504.8154	2271.735	5243.422	2633.616	2805.357	2943.724	3169.051	3301.309	3425.656	3554.641	3665.827	3786.206	3976.226	4233.445	4480.818	4657.494
260	3558.052	533.7075	2137.082	5623.431	2643.097	2783.418	2939.538	3086.084	3247.922	3378.63	3519.062	3640.005	3785.383	3954.615	4285.613	4505.574	4686.607
261	3579.494	547.7949	2249.588	5547.188	2631.797	2774.078	2911.243	3102.689	3267.836	3395.630	3531.737	3657.554	3821.989	4027.279	4315.024	4553.472	4704.848
262	3614.515	559.2586	2343.503	6237.739	2628.733	2762.013	2920.427	3137.085	3299.814	3429.351	3573.697	3707.416	3859.179	4051.885	4360.525	4628.639	4776.743
263	3623.069	539.2324	2173.935	5421.188	2651.650	2796.231	2978.02	3162.251	3296.523	3449.041	3578.776	3707.486	3871.763	4073.386	4370.911	4587.6	4717.173
264	3622.015	559.2677	2365.347	6026.204	2671.076	2804.652	2962.256	3142.856	3293.996	3408.989	3549.408	3697.596	3884.435	4096.302	4384.364	4626.865	4736.825
265	3673.992	551.083	2403.384	6040.199	2746.557	2886.436	3000.853	3210.909	3350.889	3484.446	3615.614	3752.915	3906.911	4107.926	4423.327	4663.846	4841.455
266	3702.005	538.004	2268.801	6090.677	2775.550	2915.654	3062.706	3229.659	3378.694	3531.219	3647.539	3790.581	3938.420	4144.685	4371.491	4677.331	4852.953
267	3717.204	546.3867	2380.955	5820.298	2761.716	2914.798	3052.910	3252.149	3394.303	3527.382	3673.719	3789.227	3977.663	4164.805	4433.904	4662.004	4833.34
268	3759.299	571.4984	2374.157	6527.938	2775.245	2923.043	3070.770	3284.847	3426.512	3561.278	3704.942	3835.382	4012.445	4216.127	4487.573	4775.278	4965.327
269	3767.737	561.4323	2453.316	6168.345	2814.793	2952.183	3092.635	3275.378	3427.003	3578.631	3718.006	3872.045	4027.07	4225.733	4512.78	4739.645	4903.798
270	3822.432	573.2781	2131.886	6170.97	2761.163	2932.486	3144.809	3335.185	3493.166	3638.431	3776.707	3922.794	4072.204	4294.809	4592.552	4819.983	4953.725
271	3835.259	574.1962	2465.333	6483.74	2828.139	2957.678	3138.829	3336.724	3496.963	3632.689	3784.824	3949.357	4104.478	4301.47	4635.616	4877.867	4955.677
272	3856.337	565.7669	2457.953	6420.57	2884.402	3003.309	3194.142	3378.708	3507.309	3662.455	3800.816	3940.394	4105.54	4328.953	4622.051	4816.748	4967.748
273	3845.532	571.1958	2200.912	6092.133	2800.695	2977.249	3127.976	3369.436	3524.148	3681.368	3815.788	3951.04	4104.966	4287.908	4578.785	4875.732	5071.565
274	3877.282	569.5406	2533.061	5907.444	2873.752	3029.654	3160.629	3392.06	3538.304	3688.095	3835.645	3988.267	4122.134	4331.201	4666.189	4925.995	5089.377
275	3932.382	589.6709	2405.526	6525.788	2908.506	3050.702	3205.78	3444.245	3595.472	3734.495	3868.005	4025.116	4208.181	4451.172	4690.836	4957.339	5128.18
276	3883.203	570.9025	2434.048	6509.299	2877.148	3042.347	3190.076	3381.456	3533.364	3701.895	3839.554	3986.651	4159.688	4360.845	4634.279	4870.58	5030.319
277	3960.774	576.5529	2664.606	5985.288	2979.981	3123.192	3282.134	3462.493	3610.453	3757.488	3891.222	4023.041	4228.251	4420.766	4748.403	5031.03	5166.908
278	3964.925	591.611	2505.307	6319.888	2924.5	3099.97	3246.423	3459.912	3620.294	3758.256	3915.812	4059.854	4235.819	4465.646	4706.676	5015.659	5196.025
279	3996.808	590.0517	2615.224	6558.253	2969.689	3120.139	3272.323	3513.885	3659.585	3812.552	3942.494	4094.395	4249.611	4457.216	4749.088	5049.593	5253.639
280	4028.653	602.8118	2506.971	6433.001	2967.154	3106.678	3287.956	3504.637	3683.824	3843.683	3984.393	4112.254	4298.486	4529.767	4838.219	5069.506	5257.229
281	4032.478	590.1614	2739.17	5955.559	2944.099	3159.839	3302.229	3526.521	3683.916	3826.691	3958.387	4128.838	4316.440	4542.978	4831.282	5110.551	5237.872
282	4056.507	609.1024	2695.295	6256.261	3030.709	3192.608	3358.356	3529.602	3685.635	3825.681	3978.552	4134.396	4306.439	4563.823	4888.178	5132.891	5427.847
283	4047.973	600.9715	2424.389	6364.933	2964.91	3178.504	3318.058	3524.497	3699.133	3856.758	4013.385	4157.451	4314.833	4530.528	4847.058	5126.221	5275.56
284	4102.932	628.66	2729.78	6587.107	2986.857	3174.945	3338.661	3544.441	3734.902	3904.488	4059.337	4211.668	4375.648	4565.596	4980.324	5285.578	5418.989
285	4117.827	618.4746	2561.84	6906.77	3019.973	3188.561	3358.276	3605.629	3763.131	3905.652	4061.608	4227.495	4395.792	4597.66	4959.647	5220.96	5362.37
286	4126.952	612.093	2569.866	6657.308	3020.042	3221.78	3375.775	3614.108	3769.189	3909.992	4077.466	4228.536	4422.715	4637.276	4956.076	5229.837	5361.083
287	4162.985	628.588	2783.851	6410.52	3041.075	3247.195	3392.38	3627.373	3788.085	3963.129	4103.27	4256.252	4428.654	4644.958	5006.764	5303.356	5509.735
288	4195.283	626.8921	2509.711	6595.939	3078.543	3278.391	3448.758	3631.603	3832.674	3994.536	4140.738	4287.433	4461.45	4731.616	5036.632	5375.621	5505.934
289	4196.541	620.3449	2652.708	7119.52	3098.175	3276.24	3456.784	3665.832	3818.977	4008.614	4136.176	4294.799	4496.669	4690.46	5022.823	5266.852	5415.03
290	4215.638	625.5482	2639.885	6349.599	3124.083	3324.854	3466.684	3674.335	3829.89	3982.474	4130.3	4325.344	4521.371	4743.612	5087.337	5338.52	5558.231
291	4255.871	663.1395	2203.159	6896.574	3074.914	3266.925	3471.401	3706.13	3871.149	4010.192	4190.377	4347.444	4541.605	4792.298	5179.872	5470.525	5643.082
292	4289.987	643.7287	2567.56	6615.605	3120.594	3291.036	3454.255	3753.638	3935.968	4088.995	4244.01	4421.401	4608.807	4847.845	5134.715	5378.293	5557.166
293	4304.754	638.1705	2586.068	6478.52	3163.869	3318.217	3534.375	3766.209	3966.418	4106.254	4254.683	4420.314	4569.265	4787.239	5117.125	5463.564	5710.825
294	4336.192	652.8057	2825.189	7780.187	3171.515	3353.342	3544.840	3804.484	3964.316	4142.982	4277.733	4436.474	4595.729	4804.957	5181.451	5484.862	5747.47
295	4336.404	643.5135	2798.229	6684.007	3229.658	3376.653	3523.441	3783.989	3972.093	4117.577	4303.064	4450.012	4627.333	4861.696	5201.331	5448.389	5697.219
296	4404.523	637.9298	2785.43	6579.567	3262.232	3460.132	3610.765	3855.887	4023.555	4191.626	4354.208	4537.721	4692.009	4926.008	5206.604	5520.191	5791.316
297	4393.119	639.3542	2861.168	7250.457	3265.031	3461.638	3643.493	3858.420	4020.939	4172.907	4328.858	4477.447	4676.903	4892.509	5220.143	5543.129	5738.861
298	4444.013	664.0632	2826.207	7380.502	3275.703	3453.326	3636.918	3901.53	4076.791	4199.698	4359.182	4525.792	4739.88	4949.398	5343.56	5657.217	5866.808
299	4417.584	661.8825	2710.294	6455.36	3235.382	3408.156	3629.332	3846.199	4018.186	4174.431	4351.99	4541.423	4713.528	4944.908	5310.094	5657.261	5832.643
300	4413.819	646.9769	2817.450	7105.595	3257.355	3466.116	3635.754	3844.419	4037.153	4202.895	4364.349	4524.408	4699.475	4933.106	5253.436	5560.629	5746.233
301	4469.821	642.0799	2950.064	7261.609	3394.184	3504.273	3705.472	3911.381	4089.261	4273.302	4391.502	4574.106	4741.030	4951.649	5361.732	5683.116	5856.01
302	4482.353	667.6354	2790.895	6848.987	3275.53	3482.628	3690.027	3907.043	4079.896	4255.505	4426.251	4594.446	4796.621	5043.609	5408.194	5667.412	5850.952
303	4504.15	683.9708	3006.212	8245.474	3292.311	3492.961	3715.948	3907.093	4092.341	4282.135	4447.869	4610.164	4785.915	5030.245	5416.355	5701.453	5911.267
304	4549.325	677.462	2852.278	7242.503	3342.196	3517.228	3710.544	3974.985	4154.320	4343.711	4502	4663.463	4871.698	5096.278	5440.973	5743.757	5920.953
305	4555.846	693.6587	2592.436	7139.17	3339.721	3573.675	3724.899	3975.246	4155.661	4328.884	4494.581	4671.581	4831.07	5072.851	5454.774	5778.549	6047.293
306	4605.153	697.6908	2968.965	7293.087	3412.204	3609.267	3788.586	4015.809	4197.763	4338.606	4526.81	4700.177	4910.985	5147.474	5573.915	5867.099	6088.688
307	4570.475	653.64	2984.173	7652.52	3421.723	3586.341	3766.915	4005.932	4193.272	4364.161	4527.16	4671.561	4852.772	5095.626	5452.315	5759.127	5901.723
308	4651.722	693.1686	2822.271	8480.539	3303.135	3570.844	3836.496	4091.986	4271.496	4449.85	4596.934	4773.762	4952.835	5192.643	5526.588	5788.746	6059.63
309	4671.704	704.0632	3097.141	7453.119	3468.147	3639.713	3825.181	4048.892	4243.194	4424.148	4629.386	4789.448	4980.979	5232.032	5609.073	5958.646	6176.176
310	4702.894	685.3777	2998.551	7822.819	3483.232	3671.130	3867.089	4131.757	4332.955	4482.511	4647.122	4789.602	4986.083	5212.258	5593.81	5980.725	6219.019
311	4695.229	708.3255	2992.155	7514.134	3444.188	3630.803	3832.583	4096.54	4264.32	4455.842	4642.414	4817.202	5019.656	5253.404	5638.463	5944.458	6204.897
312	4752.7	715.4031	2978.617	7916.802	3504.289	3721.999	3908.627	4121.690	4328.134	4491.188	4682.733	4898.147	5100.114	5317.565	5700.347	5999.296	6220.921
313	4776.684	717.341	3169.883	8148.021	3481.721	3687.818	3880.533	4173.393	4351.099	4523.242	4711.112	4890.811	5123.332	5351.795	5730.923	6043.054	6243.225
314	4768.505	709.2946	3144.735	7775.973	3517.089	3712.963	3888.746	4167.715	4339.635	4530.914	4721.215	4904.068	5097.536	5327.006	5716.325	6004.556	6185.993
315	4823.76	711.9358	2897.176	7379.614	3528.450	3756.432	3919.356	4196.164	4402.176	4593.163	4773.4	4969.122	5147.782	5411.466	5754.448	6085.749	6271.607
316	4837.75	690.237	3324.357	7232.68	3618.809	3794.411	4014.136	4233.623	4436.271	4601.541	4779.732	4945.391	5145.811	5369.164	5767.749	6100.085	6318.665
317	4816.368	699.0843	3211.943	7721.693	3602.175	3810.042	3968.212	4185.536	4402.397	4570.158	4745.199	4920.029	5151.975	5414.247	5779.01	6042.406	6207.92
318	4835.1	725.6646	3187.412	7669.65	3622.891	3803.55	3958.376	4202.163	4387.407	4584.42	4766.139	4955.31	5157.18	5410.555	5772.142	6116.929	6362.222
319	4907.632	737.8119	3149.444	8988.514	3671.68	3810.062	4015.444	4274.837	4477.393	4650.201	4817.06	5035.146	5242.023	5500.228	5897.344	6217.88	6418.168
320	4878.706	702.456	2954.494	7619.36	3636.092	3861.595	4027.677	4275.575	4464.503	4635.296	4793.917	4993.892	5198.19	5471.962	5866.132	6125.314	6359.305
321	4930.955	723.5936	3155.866	8064.053	3681.318	3863.131	4039.267	4335.859	4509.494	4697.378	4852.896	5042.754	5261.062	5483.739	5834.208	6236.395	6474.072
